There’s not one public study and by public study I mean a study available to the public that has looked at using the product Kaput to poison feral hogs.,'What is the product Kaput used for?'| 'Does Kaput poison feral hogs?'| 'How to poison feral hogs?'| 'What studies have been conducted to decrease the feral hog population?'| 'What is the ingredients of Kaput?',1. How long has Kaput been available? 2. How effective is Kaput at poisoning feral hogs? 3. Does Kaput pose any risks to humans or other animals when used to poison feral hogs? 4. How does Kaput kill feral hogs? 5. How much Kaput is necessary to poison a feral hog? 6. What is the cost of Kaput? 7. Is Kaput the optimal,0.08354403672040853
"Claims Democratic Sen. Claire McCaskill of Missouri is profiting from “a corrupt Washington subsidy.""",'What kind of Washington subsidies might Clair McCaskill be profiting from?'| 'What state is Claire McCaskill from?'| 'What political party is Claire McCaskill a part of?',Additional Questions:3. How long has Claire McCaskill been a senator for?4. Has Claire McCaskill ever been accused of corruption before?5. Has Claire McCaskill ever been linked to any suspicious Washington subsidies?6. How much money has Claire McCaskill received from Washington subsidies?7. In what ways has Claire McCaskill used the money received from Washington subsidies?8. How has Claire McCaskill's history of prof,3.3888775703308343e-155
Only 20 percent of our current graduates from Texas high schools go ahead and achieve either a national certificate or a community college degree -- or a college degree.,'How many people graduate from Texas high schools?'| 'How many Texas high school graduates go on to get a national certificate| complete community college| or university?'| 'What percentage of Texas high school graduates go on to complete studies at higher learning institutions?',"1. What proportion of Texas high school graduates successfully achieve national certification or college degrees?2. How does the success rate for Texas high school graduates in achieving a national certificate or college degree compare to the national average?3. What is the average amount of time taken by Texas high school graduates before obtaining a credential from a higher learning institute?4. How many Texas high school graduates pursue higher education, but don’t complete the program?5. What is the",0.08860990425429836
Says Hillary Clinton has spoken such lies about my foreign policy. They said I want Japan to … get nuclear weapons. Give me a break.,'What did Hilary say about Trump foreign policy?'| 'Why is Trump falsifying claims about Hilary lying about foreign policy?',2. What did Hilary specifically say about Trump's intentions regarding nuclear weapons? 3. Is there any truth to Hilary's claims? 4. How has Trump responded to Hilary's accusations?5. Has Hilary made any other claims about Trump's foreign policy? 6. What evidence does Hilary have to support her accusations? 7. How has Trump's foreign policy been interpreted by other politicians? 8. What other foreign,1.7635666937509676e-78
Says 80 percent of North Carolinians support the concept that men should not be in women’s restrooms changing rooms bathrooms etc.,"""What percent of North Carolinians support men not being in women's changing rooms?""| ""What percent of North Carolinians support men not being in women's bathrooms?""| 'How are the concepts of being a man and being a transgender woman different?'| 'How are the concepts of being a man and being a transgender woman the same?'",4. How does North Carolina view transgender people's rights to use public restroom facilities? 5. How does this opinion on transgender rights compare to opinions in other states?6. What would be the best solution to ensure safety and acceptance in North Carolina public restrooms? 7. How do North Carolinians feel about gender-neutral bathrooms?8. What specific laws exist in North Carolina regarding the use of bathrooms and changing rooms by transgender individuals?9. What,4.154042334488325e-155
Hulu Cancels Michelle Wolf’s Standup Special After Disgustisting Attacks.,'What platforms did Michelle Wolf plan to do a comedy special on?'| 'What statements have been made by Hulu?',2. What is the title of the standup special that was canceled? 3. What type of comedy does Michelle Wolf specialize in?4. Who produces Michelle Wolf’s comedy special?5. What type of criticism has been made about Michelle Wolf’s comedy?6. Who initially made the request for Hulu to cancel Michelle Wolf’s comedy special?7. How did people react to the news that Michelle Wolf’s special,3.8665297530591215e-155
The list of voters that North Carolina Republicans tried to purge was two-thirds black and Democratic.,'Have Republicans been targeting voter registration status?'| 'How many people were Republicans targeting over voter registration status?'| 'What are the political stances of the people who Republicans targeted over voter registration status?'| 'What races were the people who Republicans targeted over voter registration status?',4. What is the source of the list of voters that North Carolina Republicans attempted to purge?5. What percentage of people were two-thirds black and Democratic on the list of voters attempted to be purged?6. Was the list of voters the North Carolina Republicans attempted to purge obtained legally?7. Are the North Carolina Republicans trying to suppress the vote?8. How many states have similar voter purge lists?9. Why is North Carolina's voter pur,3.779136439209488e-155
Many people are saying that the Iranians killed the scientist who helped the U.S. because of Hillary Clinton's hacked emails.,"'When did first news story on Shahram Amiri providing the U.S. with information on Iran’s nuclear program come out?'| 'When did Clinton’s aides at the State Department reference Shahram Amiri without naming him in emails?'| ""What did FBI Director James Comey say on July 5 about the investigation into Hillary Clinton's emails?""| ""How many of Hillary Clinton's emails reference Shahram Amiri?""",4. How much information was Shahram Amiri thought to have provided the U.S. with?5. What year did the scientist disappear?6. How long was Shahram Amiri detained in Iran?7. Which country officially accused Iran of killing the scientist?8. In what way was Hillary Clinton’s emails hacked?9. How was the scientist said to have been killed?10. Was his death confirmed by Iranian authorities?,1.7417089306231485e-78
Accuses Donald Trump of heaping praise on a dangerous dictator in North Korea.,"'Is there any record of Trump discussing Kim Jong Un?'| ""What is Trump's stance on Kim Jong Un?""",2. Has Trump referred to Kim Jong Un in any of his speeches?3. How did Trump view North Korea before his presidency?4. Has there been any change in Trump's attitude towards North Korea since he has taken office?5. How did Trump characterize North Korea's actions in his rhetoric?6. Has Trump taken any concrete actions to address North Korea's nuclear program?7. What is Trump's official position on North Korea?8. What,0.04047647579534729
"Speaking of immigration policy, says we have to break up families.",'What is the united states policy on immigration?'| 'Does united states immigration policy require the separation of families?',2. Is the United States immigration policy focused on family reunification?3. What are the current federal laws governing United States’ immigration policy?4. Are there any loopholes in United States immigration policy that could be exploited to keep families together?5. What types of families are impacted by the current immigration policy in the United States?6. How do United States immigration laws separate immigrant families?7. How are decisions made related to the separation of families under,0.034416878781618414
"“This is mega millionaire Nancy Pelosi’s mansion on San Francisco bay.""","""What is Nancy Pelosi's net worth?""| 'Who owns 2724 Pacific Avenue in San Francisco?'",2. What is Nancy Pelosi's estimated annual income?3. Where is Nancy Pelosi's mansion located?4. When did Nancy Pelosi purchase the mansion on 2724 Pacific Avenue?5. How long has Nancy Pelosi owned the mansion on the San Francisco bay?6. What are the dimensions of Nancy Pelosi's mansion?7. What is the interior design style of Nancy Pelosi’s mansion?8. How much did Nancy Pelosi pay for her mansion?,0.056297170513110034
